trans_id,lang,translation
新大州橋,ja,新大州橋
新大州橋,ja-Hrkt,しんおおずばし
新大州橋,en,Shin-ozu-bashi
新大州橋,ko,신오즈바시
新大州橋,zh-cn,新大州桥
新大州橋,zh-tw,新大州橋
向洋駅前,ja,向洋駅前
向洋駅前,ja-Hrkt,むかいなだえきまえ
向洋駅前,en,Mukainada Sta./Mazda Honsha-mae
向洋駅前,ko,무카이나다 역（마쓰다 본사）
向洋駅前,zh-cn,向洋站前（马自达总部前）
向洋駅前,zh-tw,向洋站前（馬自達總部前）
広瀬町,ja,広瀬町
広瀬町,ja-Hrkt,ひろせまち
広瀬町,en,Hirose-machi
広瀬町,ko,히로세마치
広瀬町,zh-cn,广濑町
広瀬町,zh-tw,廣瀨町
合同庁舎前,ja,合同庁舎前
合同庁舎前,ja-Hrkt,ごうどうちょうしゃまえ
合同庁舎前,en,Godochosha-mae (Joint Government Building)
合同庁舎前,ko,합동청사
合同庁舎前,zh-cn,合同政府办公楼前
合同庁舎前,zh-tw,合同政府辦公樓前
三篠町一丁目,ja,三篠町一丁目
三篠町一丁目,ja-Hrkt,みささまちいっちょうめ
三篠町一丁目,en,Misasamachi-itchome (Misasamachi 1)
三篠町一丁目,ko,미사사마치 1초메
三篠町一丁目,zh-cn,三筱町一丁目
三篠町一丁目,zh-tw,三筱町一丁目
三篠町三丁目,ja,三篠町三丁目
三篠町三丁目,ja-Hrkt,みささまちさんちょうめ
三篠町三丁目,en,Misasamachi-sanchome (Misasamachi 3)
三篠町三丁目,ko,미사사마치 3초메
三篠町三丁目,zh-cn,三筱町三丁目
三篠町三丁目,zh-tw,三筱町三丁目
大芝町,ja,大芝町
大芝町,ja-Hrkt,おおしばちょう
大芝町,en,Oshibacho
大芝町,ko,오시바초
大芝町,zh-cn,大芝町
大芝町,zh-tw,大芝町
青崎,ja,青崎
青崎,ja-Hrkt,あおさき
青崎,en,Aosaki
青崎,ko,아오사키
青崎,zh-cn,青崎
青崎,zh-tw,青崎
青崎小学校前,ja,青崎小学校前
青崎小学校前,ja-Hrkt,あおさきしょうがっこうまえ
青崎小学校前,en,Aosaki Shogakko (Aosaki Elementary School)
青崎小学校前,ko,아오사키 초등학교
青崎小学校前,zh-cn,青崎小学
青崎小学校前,zh-tw,青崎小學
山﨑病院北,ja,山﨑病院北
山﨑病院北,ja-Hrkt,やまさきびょういんきた
山﨑病院北,en,Aki Koko-iriguchi (Aki High School)
山﨑病院北,ko,아키 고등학교
山﨑病院北,zh-cn,安艺高中入口
山﨑病院北,zh-tw,安藝高中入口
鮎信団地,ja,鮎信団地
鮎信団地,ja-Hrkt,あゆのぶだんち
鮎信団地,en,Ayunobu Danchi
鮎信団地,ko,아유노부 단치
鮎信団地,zh-cn,鲇信团地
鮎信団地,zh-tw,鮎信團地
憩いの森口,ja,憩いの森口
憩いの森口,ja-Hrkt,いこいのもりぐち
憩いの森口,en,Ikoi no Moriguchi
憩いの森口,ko,휴식의모리구치
憩いの森口,zh-cn,恋恋之守口
憩いの森口,zh-tw,戀戀之守口
井口車庫,ja,井口車庫
井口車庫,ja-Hrkt,いのくちしゃこ
井口車庫,en,Inokuchi Shako (Inokuchi Depot)
井口車庫,ko,이노쿠치 차고
井口車庫,zh-cn,井口车库
井口車庫,zh-tw,井口車庫
宇品西三丁目,ja,宇品西三丁目
宇品西三丁目,ja-Hrkt,うじなにしさんちょうめ
宇品西三丁目,en,Ujina-nishi sanchome (Ujina-nishi 3)
宇品西三丁目,ko,우지나 니시 3초메
宇品西三丁目,zh-cn,宇品西三丁目
宇品西三丁目,zh-tw,宇品西三丁目
宇品西四丁目,ja,宇品西四丁目
宇品西四丁目,ja-Hrkt,うじなにしよんちょうめ
宇品西四丁目,en,Ujina-nishi yonchome (Ujina-nishi 4-chome)
宇品西四丁目,ko,우지나 니시 4초메
宇品西四丁目,zh-cn,宇品西四丁目
宇品西四丁目,zh-tw,宇品西四丁目
宇品西六丁目,ja,宇品西六丁目
宇品西六丁目,ja-Hrkt,うじなにしろくちょうめ
宇品西六丁目,en,Ujina-nishi rokuchome (Ujina-nishi 6-chome)
宇品西六丁目,ko,우지나 니시 6초메
宇品西六丁目,zh-cn,宇品西六丁目
宇品西六丁目,zh-tw,宇品西六丁目
宇品町,ja,宇品町
宇品町,ja-Hrkt,うじなちょう
宇品町,en,Ujinamachi
宇品町,ko,우지나마치
宇品町,zh-cn,宇品町
宇品町,zh-tw,宇品町
馬木料金所前,ja,馬木料金所前
馬木料金所前,ja-Hrkt,うまきりょうきんじょまえ
馬木料金所前,en,Umaki Tollgate
馬木料金所前,ko,마목요금소
馬木料金所前,zh-cn,马木收费站
馬木料金所前,zh-tw,馬木收費站
観音新町二丁目,ja,観音新町二丁目
観音新町二丁目,ja-Hrkt,かんのんしんまちにちょうめ
観音新町二丁目,en,Kanon-shinmachi-nichome (Kanon-shinmachi 2)
観音新町二丁目,ko,간온 신마치 2초메
観音新町二丁目,zh-cn,观音新町2丁目
観音新町二丁目,zh-tw,觀音新町2丁目
猿猴橋通り,ja,猿猴橋通り
猿猴橋通り,ja-Hrkt,えんこうばしどおり
猿猴橋通り,en,Enkobashi Street
猿猴橋通り,ko,원숭이다리거리
猿猴橋通り,zh-cn,圆小桥街
猿猴橋通り,zh-tw,圓小橋街
大内越峠,ja,大内越峠
大内越峠,ja-Hrkt,おおちごとうげ
大内越峠,en,Ochigo-toge
大内越峠,ko,오치고 토게
大内越峠,zh-cn,大内越峠
大内越峠,zh-tw,大內越峠
大内越峠下,ja,大内越峠下
大内越峠下,ja-Hrkt,おおちごとうげした
大内越峠下,en,Ochigo-toge-shita
大内越峠下,ko,오치고 토게 시타
大内越峠下,zh-cn,大内越峠下
大内越峠下,zh-tw,大內越峠下
大原神社前,ja,大原神社前
大原神社前,ja-Hrkt,おおはらじんじゃまえ
大原神社前,en,Ohara Jinja-mae (Ohara Shrine)
大原神社前,ko,오하라진자 신사
大原神社前,zh-cn,大原神社前
大原神社前,zh-tw,大原神社前
向洋大原,ja,向洋大原
向洋大原,ja-Hrkt,むかいなだおおはら
向洋大原,en,Mukainada-ohara
向洋大原,ko,무카이나다 오하라
向洋大原,zh-cn,向洋大原
向洋大原,zh-tw,向洋大原
大平,ja,大平
大平,ja-Hrkt,おおひら
大平,en,Ohira
大平,ko,오히라
大平,zh-cn,大平
大平,zh-tw,大平
小河原,ja,小河原
小河原,ja-Hrkt,おがわら
小河原,en,Ogawara
小河原,ko,오가와라
小河原,zh-cn,小河原
小河原,zh-tw,小河原
小河原車庫,ja,小河原車庫
小河原車庫,ja-Hrkt,おがわらしゃこ
小河原車庫,en,Ogawara Shako (district center)
小河原車庫,ko,오가와라 차고 (지구 센터)
小河原車庫,zh-cn,小河原车库 (区中心)
小河原車庫,zh-tw,小河原車庫 (區中心)
海岸二丁目,ja,海岸二丁目
海岸二丁目,ja-Hrkt,かいがんにちょうめ
海岸二丁目,en,Kaigan-nichome (Kaigan 2)
海岸二丁目,ko,가이간 2초메
海岸二丁目,zh-cn,海岸2丁目
海岸二丁目,zh-tw,海岸2丁目
上氏の原,ja,上氏の原
上氏の原,ja-Hrkt,かみうじのはら
上氏の原,en,Kami-ujinohara
上氏の原,ko,가미우지노하라
上氏の原,zh-cn,上氏之原
上氏の原,zh-tw,上氏之原
上温品,ja,上温品
上温品,ja-Hrkt,かみぬくしな
上温品,en,Kami-nukushina
上温品,ko,가미누쿠시나
上温品,zh-cn,上温品
上温品,zh-tw,上溫品
上温品北,ja,上温品北
上温品北,ja-Hrkt,かみぬくしな
上温品北,en,Kami-nukushina-kita
上温品北,ko,가미누쿠시나 키타
上温品北,zh-cn,上温品北
上温品北,zh-tw,上溫品北
上温品小学校入口,ja,上温品小学校入口
上温品小学校入口,ja-Hrkt,かみぬくしなしょうがっこういりぐち
上温品小学校入口,en,Kami-nukushina Shogakko-iriguchi (Kami-nukushina Elementary School)
上温品小学校入口,ko,가미누쿠시나 초등학교
上温品小学校入口,zh-cn,上温品小学入口
上温品小学校入口,zh-tw,上溫品小學入口
河原町,ja,河原町
河原町,ja-Hrkt,かわらまち
河原町,en,Kawaramachi
河原町,ko,가와라마치
河原町,zh-cn,河原町
河原町,zh-tw,河原町
観音新町一丁目,ja,観音新町一丁目
観音新町一丁目,ja-Hrkt,かんのんしんまちいっちょうめ
観音新町一丁目,en,Kanon-shinmachi-itchome (Kanon-shinmachi 1)
観音新町一丁目,ko,간온 신마치 1초메
観音新町一丁目,zh-cn,观音新町1丁目
観音新町一丁目,zh-tw,觀音新町1丁目
広島バス本社前,ja,広島バス本社前
広島バス本社前,ja-Hrkt,ひろしまばすほんしゃまえ
広島バス本社前,en,HIROSHIMA-BUS Honsha-mae
広島バス本社前,ko,히로시마 버스 본사
広島バス本社前,zh-cn,广岛巴士总部前
広島バス本社前,zh-tw,廣島巴士總部前
記念碑前,ja,記念碑前
記念碑前,ja-Hrkt,きねんひまえ
記念碑前,en,Kinenhi-mae
記念碑前,ko,기념비
記念碑前,zh-cn,记念碑前
記念碑前,zh-tw,記念碑前
草津東町,ja,草津東町
草津東町,ja-Hrkt,くさつひがしまち
草津東町,en,Kusatsu-higashimachi
草津東町,ko,구사쓰 히가시마치
草津東町,zh-cn,草津东町
草津東町,zh-tw,草津東町
草津南三丁目,ja,草津南三丁目
草津南三丁目,ja-Hrkt,くさつみなみさんちょうめ
草津南三丁目,en,Kusatsu Byoin-mae (Kusatsu Hospital)
草津南三丁目,ko,구사쓰 병원
草津南三丁目,zh-cn,草津医院前
草津南三丁目,zh-tw,草津醫院前
草津町,ja,草津町
草津町,ja-Hrkt,くさつちょう
草津町,en,Kusatsumachi
草津町,ko,구사쓰마치
草津町,zh-cn,草津町
草津町,zh-tw,草津町
草津南町,ja,草津南町
草津南町,ja-Hrkt,くさつみなみまち
草津南町,en,Kusatsu-minamimachi
草津南町,ko,구사쓰 미나미마치
草津南町,zh-cn,草津南町
草津南町,zh-tw,草津南町
楠木町,ja,楠木町
楠木町,ja-Hrkt,くすのきちょう
楠木町,en,Kusunokicho
楠木町,ko,구스노키초
楠木町,zh-cn,楠木町
楠木町,zh-tw,楠木町
己斐橋,ja,己斐橋
己斐橋,ja-Hrkt,こいばし
己斐橋,en,Koibashi
己斐橋,ko,고이바시
己斐橋,zh-cn,己斐桥
己斐橋,zh-tw,己斐橋
己斐本町三丁目,ja,己斐本町三丁目
己斐本町三丁目,ja-Hrkt,こいほんまちさんちょうめ
己斐本町三丁目,en,Koi-honmachi-sanchome (Koi-honmachi 3)
己斐本町三丁目,ko,고이 혼마치 3초메
己斐本町三丁目,zh-cn,己斐本町3丁目
己斐本町三丁目,zh-tw,己斐本町3丁目
庚午北二丁目,ja,庚午北二丁目
庚午北二丁目,ja-Hrkt,こうごきたにちょうめ
庚午北二丁目,en,Kogo-kita-nichome (Kogo-kita 2)
庚午北二丁目,ko,고고키타 2초메
庚午北二丁目,zh-cn,庚午北2丁目
庚午北二丁目,zh-tw,庚午北2丁目
庚午北四丁目,ja,庚午北四丁目
庚午北四丁目,ja-Hrkt,こうごきたよんちょうめ
庚午北四丁目,en,Kogo-kita-yonchome (Kogo-kita 4)
庚午北四丁目,ko,고고키타 4초메
庚午北四丁目,zh-cn,庚午北4丁目
庚午北四丁目,zh-tw,庚午北4丁目
庚午住宅入口,ja,庚午住宅入口
庚午住宅入口,ja-Hrkt,こうごじゅうたくいりぐち
庚午住宅入口,en,Kogo Jutaku-iriguchi
庚午住宅入口,ko,고고 주타쿠 이리구치
庚午住宅入口,zh-cn,庚午住宅入口
庚午住宅入口,zh-tw,庚午住宅入口
庚午住宅,ja,庚午住宅
庚午住宅,ja-Hrkt,こうごじゅうたく
庚午住宅,en,Kogo Jutaku
庚午住宅,ko,고고 주타쿠
庚午住宅,zh-cn,庚午住宅
庚午住宅,zh-tw,庚午住宅
庚午中一丁目,ja,庚午中一丁目
庚午中一丁目,ja-Hrkt,こうごなかいっちょうめ
庚午中一丁目,en,Kogo-naka-itchome (Kogo-naka 1)
庚午中一丁目,ko,고고나카 1초메
庚午中一丁目,zh-cn,庚午中1丁目
庚午中一丁目,zh-tw,庚午中1丁目
庚午中三丁目,ja,庚午中三丁目
庚午中三丁目,ja-Hrkt,こうごなかさんちょうめ
庚午中三丁目,en,Kogo-naka-sanchome (Kogo-naka 3)
庚午中三丁目,ko,고고나카 3초메
庚午中三丁目,zh-cn,庚午中3丁目
庚午中三丁目,zh-tw,庚午中3丁目
庚午中四丁目,ja,庚午中四丁目
庚午中四丁目,ja-Hrkt,こうごなかよんちょうめ
庚午中四丁目,en,Kogo-naka-yonchome (Kogo-naka 4)
庚午中四丁目,ko,고고나카 4초메
庚午中四丁目,zh-cn,庚午中4丁目
庚午中四丁目,zh-tw,庚午中4丁目
加古町,ja,加古町
加古町,ja-Hrkt,かこまち
加古町,en,Kakomachi
加古町,ko,가코마치
加古町,zh-cn,加古町
加古町,zh-tw,加古町
光南町,ja,光南町
光南町,ja-Hrkt,こうなんちょう
光南町,en,Konancho
光南町,ko,고난초
光南町,zh-cn,光南町
光南町,zh-tw,光南町
鹿籠,ja,鹿籠
鹿籠,ja-Hrkt,こごもり
鹿籠,en,Kogomori
鹿籠,ko,고고모리
鹿籠,zh-cn,鹿笼
鹿籠,zh-tw,鹿籠
西善寺前,ja,西善寺前
西善寺前,ja-Hrkt,さいぜんじまえ
西善寺前,en,Saizenji-mae (Saizenji Temple)
西善寺前,ko,사이젠지 절
西善寺前,zh-cn,西善寺前
西善寺前,zh-tw,西善寺前
堺町,ja,堺町
堺町,ja-Hrkt,さかいまち
堺町,en,Sakaimachi
堺町,ko,사카이마치
堺町,zh-cn,堺町
堺町,zh-tw,堺町
五月ヶ丘,ja,五月ヶ丘
五月ヶ丘,ja-Hrkt,さつきがおか
五月ヶ丘,en,Satsukigaoka
五月ヶ丘,ko,사쓰키가오카
五月ヶ丘,zh-cn,五月丘
五月ヶ丘,zh-tw,五月丘
サンプラザ前,ja,サンプラザ前
サンプラザ前,ja-Hrkt,さんぷらざまえ
サンプラザ前,en,Sun Plaza-mae
サンプラザ前,ko,선플라자 마에
サンプラザ前,zh-cn,Sun Plaza前
サンプラザ前,zh-tw,Sun Plaza前
三本松,ja,三本松
三本松,ja-Hrkt,さんぼんまつ
三本松,en,Sambonmatsu
三本松,ko,산본마쓰
三本松,zh-cn,三本松
三本松,zh-tw,三本松
シーサイド病院入口,ja,シーサイド病院入口
シーサイド病院入口,ja-Hrkt,しーさいどびょういんいりぐち
シーサイド病院入口,en,Seaside Byoin-iriguchi (Seaside Hospital)
シーサイド病院入口,ko,시사이드 병원
シーサイド病院入口,zh-cn,海滨医院入口
シーサイド病院入口,zh-tw,海濱醫院入口
地蔵堂前,ja,地蔵堂前
地蔵堂前,ja-Hrkt,じぞうどうまえ
地蔵堂前,en,Jizodo-mae
地蔵堂前,ko,지조도 마에
地蔵堂前,zh-cn,地藏堂前
地蔵堂前,zh-tw,地藏堂前
市民病院前,ja,市民病院前
市民病院前,ja-Hrkt,しみんびょういんまえ
市民病院前,en,Shimin Byoin-mae (City Hospital)
市民病院前,ko,시민병원
市民病院前,zh-cn,市民医院前
市民病院前,zh-tw,市民醫院前
下氏の原,ja,下氏の原
下氏の原,ja-Hrkt,しもうじのはら
下氏の原,en,Shimo-ujinohara
下氏の原,ko,시모우지노하라
下氏の原,zh-cn,下氏之原
下氏の原,zh-tw,下氏之原
下条,ja,下条
下条,ja-Hrkt,しもじょう
下条,en,Shimojo
下条,ko,시모조
下条,zh-cn,下条
下条,zh-tw,下條
下温品,ja,下温品
下温品,ja-Hrkt,しもぬくしな
下温品,en,Shimo-nukushina
下温品,ko,시모누쿠시나
下温品,zh-cn,下温品
下温品,zh-tw,下溫品
修道学園入口,ja,修道学園入口
修道学園入口,ja-Hrkt,しゅうどうがくえんいりぐち
修道学園入口,en,Shudo Gakuen-iriguchi (Shudo Gakuen School)
修道学園入口,ko,슈도 가쿠엔 이리구치
修道学園入口,zh-cn,修道学园入口
修道学園入口,zh-tw,修道學園入口
縮景園入口,ja,縮景園入口
縮景園入口,ja-Hrkt,しゅっけいえんいりぐち
縮景園入口,en,Shukkeien-iriguchi (Shukkeien Garden Entrance)
縮景園入口,ko,슛케이엔 정원
縮景園入口,zh-cn,缩景园入口
縮景園入口,zh-tw,縮景園入口
商工センター一丁目,ja,商工センター一丁目
商工センター一丁目,ja-Hrkt,しょうこうせんたーいっちょうめ
商工センター一丁目,en,Shoko Center-itchome (Shoko Center 1)
商工センター一丁目,ko,쇼코 센터 1초메
商工センター一丁目,zh-cn,商工中心1丁目
商工センター一丁目,zh-tw,商工中心1丁目
商工センター二丁目,ja,商工センター二丁目
商工センター二丁目,ja-Hrkt,しょうこうせんたーにちょうめ
商工センター二丁目,en,Shoko Center-nichome (Shoko Center 2)
商工センター二丁目,ko,쇼코 센터 2초메
商工センター二丁目,zh-cn,商工中心2丁目
商工センター二丁目,zh-tw,商工中心2丁目
商工センター三丁目,ja,商工センター三丁目
商工センター三丁目,ja-Hrkt,しょうこうせんたーさんちょうめ
商工センター三丁目,en,Shoko Center-sanchome (Shoko Center 3)
商工センター三丁目,ko,쇼코 센터 3초메
商工センター三丁目,zh-cn,商工中心3丁目
商工センター三丁目,zh-tw,商工中心3丁目
商工センター六丁目,ja,商工センター六丁目
商工センター六丁目,ja-Hrkt,しょうこうせんたーろくちょうめ
商工センター六丁目,en,Shoko Center-rokuchome (Shoko Center 6)
商工センター六丁目,ko,쇼코 센터 6초메
商工センター六丁目,zh-cn,商工中心6丁目
商工センター六丁目,zh-tw,商工中心6丁目
商工センター七丁目,ja,商工センター七丁目
商工センター七丁目,ja-Hrkt,しょうこうせんたーななちょうめ
商工センター七丁目,en,Shoko Center-nanachome (Shoko Center 7)
商工センター七丁目,ko,쇼코 센터 7초메
商工センター七丁目,zh-cn,商工中心7丁目
商工センター七丁目,zh-tw,商工中心7丁目
商工センター入口,ja,商工センター入口
商工センター入口,ja-Hrkt,しょうこうせんたーいりぐち
商工センター入口,en,Shoko Center-iriguchi
商工センター入口,ko,쇼코 센터 이리구치
商工センター入口,zh-cn,商工中心入口
商工センター入口,zh-tw,商工中心入口
広島県情報プラザ前,ja,広島県情報プラザ前
広島県情報プラザ前,ja-Hrkt,ひろしまけんじょうほうぷらざまえ
広島県情報プラザ前,en,Hiroshimaken Joho Plaza-mae
広島県情報プラザ前,ko,히로시마현 정보 플라자
広島県情報プラザ前,zh-cn,广岛县情报广场前
広島県情報プラザ前,zh-tw,廣島縣情報廣場前
住田橋,ja,住田橋
住田橋,ja-Hrkt,すみだばし
住田橋,en,Sumidabashi
住田橋,ko,스미다바시
住田橋,zh-cn,住田桥
住田橋,zh-tw,住田橋
住田橋北,ja,住田橋北
住田橋北,ja-Hrkt,すみだばしきた
住田橋北,en,Sumidabashi-kita
住田橋北,ko,스미다바시 키타
住田橋北,zh-cn,住田桥北
住田橋北,zh-tw,住田橋北
住吉町,ja,住吉町
住吉町,ja-Hrkt,すみよしちょう
住吉町,en,Sumiyoshicho
住吉町,ko,스미요시초
住吉町,zh-cn,住吉町
住吉町,zh-tw,住吉町
誓願寺前,ja,誓願寺前
誓願寺前,ja-Hrkt,せいがんじまえ
誓願寺前,en,Seiganji-mae (Seiganji Temple)
誓願寺前,ko,세이간지 절
誓願寺前,zh-cn,誓愿寺前
誓願寺前,zh-tw,誓願寺前
千田廟公園,ja,千田廟公園
千田廟公園,ja-Hrkt,せんだびょうこうえん
千田廟公園,en,Sendabyo Koen (Sendabyo Park)
千田廟公園,ko,센다뵤 공원
千田廟公園,zh-cn,千田庙公园
千田廟公園,zh-tw,千田廟公園
惣の谷,ja,惣の谷
惣の谷,ja-Hrkt,そうのたに
惣の谷,en,Sonotani
惣の谷,ko,소노타니
惣の谷,zh-cn,总之谷
惣の谷,zh-tw,總之谷
第一病院前,ja,第一病院前
第一病院前,ja-Hrkt,だいいちびょういんまえ
第一病院前,en,Daiichi Byoin-mae (Daiichi Hospital)
第一病院前,ko,다이이치 병원
第一病院前,zh-cn,第一医院前
第一病院前,zh-tw,第一醫院前
鷹ノ橋,ja,鷹ノ橋
鷹ノ橋,ja-Hrkt,たかのばし
鷹ノ橋,en,Takanobashi
鷹ノ橋,ko,다카노바시
鷹ノ橋,zh-cn,鹰之桥
鷹ノ橋,zh-tw,鷹之橋
鷹野橋商店街,ja,鷹野橋商店街
鷹野橋商店街,ja-Hrkt,たかのばししょうてんがい
鷹野橋商店街,en,Takanobashi Shopping Street
鷹野橋商店街,ko,타카노바시상가
鷹野橋商店街,zh-cn,高野桥商店街
鷹野橋商店街,zh-tw,高野橋商店街
宝町北,ja,宝町北
宝町北,ja-Hrkt,たからまちきた
宝町北,en,Takaramachi-kita
宝町北,ko,다카라마치 키타
宝町北,zh-cn,宝町北
宝町北,zh-tw,寶町北
竹屋町西,ja,竹屋町西
竹屋町西,ja-Hrkt,たけやちょうにし
竹屋町西,en,Takeyacho-nishi
竹屋町西,ko,다케야초 니시
竹屋町西,zh-cn,竹屋町西
竹屋町西,zh-tw,竹屋町西
鶴江橋,ja,鶴江橋
鶴江橋,ja-Hrkt,つるえばし
鶴江橋,en,Tsuruebashi
鶴江橋,ko,쓰루에바시
鶴江橋,zh-cn,鹤江桥
鶴江橋,zh-tw,鶴江橋
出汐二丁目,ja,出汐二丁目
出汐二丁目,ja-Hrkt,でしおにちょうめ
出汐二丁目,en,Deshio-nichome (Deshio 2)
出汐二丁目,ko,데시오 2초메
出汐二丁目,zh-cn,出汐2丁目
出汐二丁目,zh-tw,出汐2丁目
寺分,ja,寺分
寺分,ja-Hrkt,てらぶん
寺分,en,Terabun
寺分,ko,데라분
寺分,zh-cn,寺分
寺分,zh-tw,寺分
寺分北,ja,寺分北
寺分北,ja-Hrkt,てらぶんきた
寺分北,en,Terabun-kita
寺分北,ko,데라분 키타
寺分北,zh-cn,寺分北
寺分北,zh-tw,寺分北
東浄ショッピングセンター前,ja,東浄ショッピングセンター前
東浄ショッピングセンター前,ja-Hrkt,とうじょうしょっぴんぐせんたーまえ
東浄ショッピングセンター前,en,Tojo Shopping Center mae
東浄ショッピングセンター前,ko,히가시죠쇼핑센터 앞
東浄ショッピングセンター前,zh-cn,东条购物中心前
東浄ショッピングセンター前,zh-tw,東條購物中心前
豊芝入口,ja,豊芝入口
豊芝入口,ja-Hrkt,とよしばいりぐち
豊芝入口,en,Toyoshiba-iriguchi
豊芝入口,ko,도요시바 이리구치
豊芝入口,zh-cn,丰芝入口
豊芝入口,zh-tw,豐芝入口
中島小学校前,ja,中島小学校前
中島小学校前,ja-Hrkt,なかじましょうがこうまえ
中島小学校前,en,Nakajima Shogakko-mae (Nakajima Elementary School)
中島小学校前,ko,나카지마 초등학교
中島小学校前,zh-cn,中岛小学前
中島小学校前,zh-tw,中島小學前
中山上町,ja,中山上町
中山上町,ja-Hrkt,なかやまかみまち
中山上町,en,Nakayama-kamimachi
中山上町,ko,나카야마 카미마치
中山上町,zh-cn,中山上町
中山上町,zh-tw,中山上町
中山北町,ja,中山北町
中山北町,ja-Hrkt,なかやまきたまち
中山北町,en,Nakayama-kitamachi
中山北町,ko,나카야마 키타마치
中山北町,zh-cn,中山北町
中山北町,zh-tw,中山北町
中山小学校前,ja,中山小学校前
中山小学校前,ja-Hrkt,なかやましょうがっこうまえ
中山小学校前,en,Nakayama Shogakko-mae (Nakayama Elementary School)
中山小学校前,ko,나카야마 초등학교
中山小学校前,zh-cn,中山小学前
中山小学校前,zh-tw,中山小學前
中山中町,ja,中山中町
中山中町,ja-Hrkt,なかやまなかまち
中山中町,en,Nakayama-nakamachi
中山中町,ko,나카야마 나카마치
中山中町,zh-cn,中山中町
中山中町,zh-tw,中山中町
中山西,ja,中山西
中山西,ja-Hrkt,なかやまにし
中山西,en,Nakayama-nishi
中山西,ko,나카야마 니시
中山西,zh-cn,中山西
中山西,zh-tw,中山西
中山踏切,ja,中山踏切
中山踏切,ja-Hrkt,なかやまふみきり
中山踏切,en,Nakayama Fumikiri
中山踏切,ko,나카야마 후미키리
中山踏切,zh-cn,中山道口
中山踏切,zh-tw,中山道口
中山保育園前,ja,中山保育園前
中山保育園前,ja-Hrkt,なかやまほいくえんまえ
中山保育園前,en,Nakayama Hoikuen-mae (Nakayama Nursery)
中山保育園前,ko,나카야마 보육원
中山保育園前,zh-cn,中山保育园前
中山保育園前,zh-tw,中山保育園前
西の畑,ja,西の畑
西の畑,ja-Hrkt,にしのはた
西の畑,en,Nishinohata
西の畑,ko,니시노하타
西の畑,zh-cn,西之畑
西の畑,zh-tw,西之畑
西白島,ja,西白島
西白島,ja-Hrkt,にしはくしま
西白島,en,Nishi-hakushima
西白島,ko,니시하쿠시마
西白島,zh-cn,西白岛
西白島,zh-tw,西白島
常盤橋東,ja,常盤橋東
常盤橋東,ja-Hrkt,ときわばしひがし
常盤橋東,en,Tokiwabashi-higashi
常盤橋東,ko,도키와바시 히가시
常盤橋東,zh-cn,常盘桥东
常盤橋東,zh-tw,常盤橋東
日赤病院前,ja,日赤病院前
日赤病院前,ja-Hrkt,にっせきびょういんまえ
日赤病院前,en,Nisseki Byoin-mae (Red Cross Hospital)
日赤病院前,ko,닛세키보인 마에
日赤病院前,zh-cn,日赤医院前
日赤病院前,zh-tw,日赤醫院前
温品四丁目,ja,温品四丁目
温品四丁目,ja-Hrkt,ぬくしなよんちょうめ
温品四丁目,en,Nukushina-yonchome (Nukushina 4)
温品四丁目,ko,누쿠시나 4초메
温品四丁目,zh-cn,温品4丁目
温品四丁目,zh-tw,溫品4丁目
温品口,ja,温品口
温品口,ja-Hrkt,ぬくしなぐち
温品口,en,Nukushina-guchi
温品口,ko,누쿠시나 구치
温品口,zh-cn,温品口
温品口,zh-tw,溫品口
温品小学校前,ja,温品小学校前
温品小学校前,ja-Hrkt,ぬくしなしょうがっこうまえ
温品小学校前,en,Nukushina Shogakko-mae (Nukushina Elementary School)
温品小学校前,ko,누쿠시나 초등학교
温品小学校前,zh-cn,温品小学前
温品小学校前,zh-tw,溫品小學前
登石,ja,登石
登石,ja-Hrkt,のぼりいし
登石,en,Noboriishi
登石,ko,노보리이시
登石,zh-cn,登石
登石,zh-tw,登石
幟町,ja,幟町
幟町,ja-Hrkt,のぼりまち
幟町,en,Noboricho
幟町,ko,노보리초
幟町,zh-cn,帜町
幟町,zh-tw,幟町
幟町中学校前,ja,幟町中学校前
幟町中学校前,ja-Hrkt,のぼりまちちゅうがっこうまえ
幟町中学校前,en,Noboricho Chugakko-mae (Noboricho Junior High School)
幟町中学校前,ko,노보리초 중학교
幟町中学校前,zh-cn,帜町中学前
幟町中学校前,zh-tw,幟町中學前
羽衣町,ja,羽衣町
羽衣町,ja-Hrkt,はごろもちょう
羽衣町,en,Hagoromocho
羽衣町,ko,하고로모초
羽衣町,zh-cn,羽衣町
羽衣町,zh-tw,羽衣町
保健所東,ja,保健所東
保健所東,ja-Hrkt,ほけんじょひがし
保健所東,en,Hokensho-higashi
保健所東,ko,보건소 히가시
保健所東,zh-cn,保健所东
保健所東,zh-tw,保健所東
東翠町,ja,東翠町
東翠町,ja-Hrkt,ひがしみどりまち
東翠町,en,Higashi-midorimachi
東翠町,ko,히가시미도리마치
東翠町,zh-cn,东翠町
東翠町,zh-tw,東翠町
比治山下,ja,比治山下
比治山下,ja-Hrkt,ひじやました
比治山下,en,Hijiyama-shita
比治山下,ko,히지야마 시타
比治山下,zh-cn,比治山下
比治山下,zh-tw,比治山下
市立広島特別支援学校,ja,市立広島特別支援学校
市立広島特別支援学校,ja-Hrkt,いちりつひろしまとくべつしえんがっこう
市立広島特別支援学校,en,Municipal support school
市立広島特別支援学校,ko,시립지원학교
市立広島特別支援学校,zh-cn,市立支援学校
